game_id,game_duration,winner,first_blood,first_tower,first_inhibitor,first_baron,first_dragon,rift_herald_kill,t1_tower_kills,t1_inhibitor_kills,t1_baron_kills,t1_dragon_kills,t2_tower_kills,t2_inhibitor_kills,t2_baron_kills,t2_dragon_kills
21955,1895,1,2,2,1,0,1,2,10,2,0,3,4,0,0,0
21956,2126,1,2,2,1,2,1,0,7,1,1,4,3,0,1,0
21957,1149,2,2,2,2,0,2,2,0,0,0,0,11,3,0,1
21958,1514,2,1,2,2,0,1,2,0,0,0,1,10,3,0,1
21959,1824,2,2,1,2,2,2,2,4,0,0,0,10,2,1,3
21960,1788,1,2,1,1,1,1,1,9,2,1,2,0,0,0,0
21961,1078,1,1,1,1,0,1,1,7,1,0,1,0,0,0,0
21962,1790,1,1,1,1,1,1,2,11,3,1,2,1,0,0,1
21963,2523,2,1,1,2,0,1,1,2,0,0,1,9,2,0,2
21964,2404,2,1,1,1,2,1,0,8,1,0,3,10,2,1,1
21965,1851,2,2,2,2,2,2,0,3,0,0,1,9,2,1,2
21966,1991,2,2,2,2,2,2,2,4,0,0,0,10,2,1,3
21967,2118,2,2,2,2,2,2,0,4,0,0,0,10,2,1,2
21968,945,2,2,2,0,0,0,0,0,0,0,0,5,0,0,0
21969,2343,2,1,1,1,2,1,1,7,1,0,3,10,3,2,1
21970,1716,1,2,1,1,1,1,0,9,2,1,3,2,0,0,0
21971,1726,1,1,1,1,1,1,1,8,1,1,4,0,0,0,0
21972,1545,1,2,1,1,0,1,0,11,3,0,2,0,0,0,0
21973,1370,2,2,2,2,0,2,0,0,0,0,0,7,1,0,3
21974,2396,2,2,2,2,1,2,2,4,0,1,0,9,3,1,5
21975,1843,1,1,2,1,2,1,2,11,3,0,3,1,0,1,0
21976,1755,2,2,2,2,0,2,0,1,0,0,0,11,2,0,2
21977,1848,1,2,1,1,1,2,0,10,2,1,1,1,0,0,1
21978,1672,1,1,1,1,1,2,1,11,3,1,1,1,0,0,2
21979,1575,1,1,1,1,0,1,1,9,1,0,1,0,0,0,0
21980,2366,2,2,2,2,2,2,2,5,0,0,0,11,6,2,3
21981,1866,1,1,1,1,1,1,2,9,1,1,3,4,0,0,0
21982,2377,1,2,2,1,2,1,0,9,3,0,3,6,2,2,1
21983,1783,1,2,1,1,0,1,0,9,2,0,2,0,0,0,0
21984,1924,2,2,2,2,2,2,2,2,0,0,1,10,3,1,2
21985,1741,1,2,1,1,2,1,0,7,2,0,3,5,0,1,0
21986,2124,2,1,1,2,2,1,2,4,0,0,3,5,1,1,1
21987,2034,1,2,2,1,1,1,2,9,2,1,2,5,0,0,1
21988,1795,1,1,1,1,0,1,0,8,1,0,2,2,0,0,1
21989,3075,1,2,2,2,2,2,0,8,2,0,2,7,1,2,3
21990,1731,1,1,1,1,1,1,0,11,3,1,2,0,0,0,0
21991,1542,2,1,2,2,0,2,0,0,0,0,0,10,2,0,2
21992,1983,1,2,2,2,1,1,1,8,1,1,4,7,1,0,0
21993,2312,2,2,2,2,2,2,0,3,0,0,0,10,3,1,4
21994,2138,1,2,1,1,1,2,0,11,3,1,2,1,0,0,2
21995,2328,2,1,2,2,2,2,2,3,0,0,1,7,1,1,3
21996,1294,2,2,2,0,0,1,2,1,0,0,1,6,0,0,1
21997,590,1,1,1,1,0,0,0,5,1,0,0,0,0,0,0
21998,1603,1,2,1,1,1,1,0,9,2,1,3,4,1,0,0
21999,2234,2,2,1,2,2,2,0,1,0,0,0,11,4,1,3
22000,1251,2,2,1,0,0,1,0,1,0,0,2,3,0,0,0
22001,2542,2,2,1,2,0,1,0,5,0,0,2,9,3,0,3
22002,2057,2,1,2,2,0,1,0,3,0,0,3,10,1,0,1
22003,1974,2,2,2,2,2,2,2,0,0,0,0,11,3,1,3
22004,2494,1,1,1,1,2,1,0,8,1,0,3,4,0,1,1
22005,2440,1,1,1,1,2,1,1,8,2,1,4,6,1,1,0
22006,2053,2,2,2,2,2,2,0,6,1,0,0,10,3,1,3
22007,2961,1,2,2,1,2,2,0,7,3,0,4,7,1,2,2
22008,1359,2,2,1,2,0,0,0,2,0,0,0,10,2,0,0
22009,1840,1,1,2,1,0,1,0,11,3,0,2,4,0,0,0
22010,196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22011,1325,2,1,1,0,0,1,1,3,0,0,1,3,0,0,1
22012,1890,1,2,1,1,1,2,0,9,2,1,2,5,0,0,1
22013,1214,1,1,1,1,0,2,0,7,2,0,0,1,0,0,1
22014,1601,2,1,2,0,0,1,0,1,0,0,2,6,0,0,0
22015,1343,1,2,1,1,0,1,1,10,2,0,2,0,0,0,0
22016,1484,1,1,1,1,0,2,1,8,1,0,0,1,0,0,2
22017,1988,2,1,2,2,2,2,2,4,0,0,0,11,4,1,3
22018,1249,2,2,2,2,0,2,2,0,0,0,0,7,2,0,1
22019,1806,2,1,1,2,2,1,0,3,0,0,1,7,1,1,0
22020,1925,2,2,1,2,2,2,2,5,0,0,0,7,1,1,3
22021,1950,2,2,2,2,2,2,2,0,0,0,0,9,2,1,2
22022,1392,1,1,1,1,1,1,1,7,1,1,2,0,0,0,0
22023,1613,1,1,1,1,0,2,2,10,2,0,2,1,0,0,1
22024,1776,2,2,2,2,2,2,0,3,0,0,1,9,2,1,2
22025,2271,2,2,2,2,1,1,0,5,0,1,1,8,1,0,2
22026,1377,2,1,2,2,2,1,0,1,0,0,1,6,1,1,1
22027,2491,1,2,1,2,2,2,1,9,2,1,1,9,3,1,3
22028,1785,1,2,1,1,0,1,1,11,3,0,1,1,0,0,1
22029,1822,2,2,1,2,2,2,1,5,0,0,0,8,1,1,3
22030,1402,2,2,2,2,2,2,2,0,0,0,0,10,2,1,2
22031,1955,1,1,1,1,1,1,0,11,4,1,2,2,0,0,0
22032,1181,1,1,1,1,0,1,1,7,1,0,2,0,0,0,0
22033,1813,1,1,2,1,1,1,0,9,1,1,1,4,0,0,1
22034,2141,2,2,1,2,2,2,0,6,0,0,0,11,3,1,4
22035,1567,2,2,2,2,2,1,0,1,0,0,1,7,1,1,1
22036,1763,2,1,1,0,2,2,0,4,0,0,0,5,0,1,3
22037,2043,1,2,2,1,0,2,0,8,1,0,1,5,0,0,2
22038,1494,2,1,2,2,2,2,2,0,0,0,0,10,2,1,2
22039,1807,1,1,1,1,1,1,0,10,1,1,2,1,0,0,0
22040,1513,2,2,2,2,0,2,0,0,0,0,0,9,2,0,3
22041,2868,1,1,2,1,1,2,0,10,4,1,3,3,0,0,1
22042,2304,1,2,1,1,2,2,0,8,1,0,3,6,0,1,2
22043,2090,1,2,2,1,1,1,0,10,2,1,1,3,0,0,2
22044,1888,1,2,1,1,1,1,1,9,2,1,3,2,0,0,0
22045,2145,1,2,1,1,1,1,0,10,3,1,3,3,0,0,0
22046,1262,1,1,1,1,0,2,0,10,1,0,0,0,0,0,1
22047,1931,2,2,2,2,0,2,0,3,0,0,0,9,1,0,4
22048,2244,2,1,2,2,2,2,1,4,0,0,0,9,2,1,3
22049,1911,2,1,1,2,1,2,0,5,1,1,0,8,2,0,4
22050,1988,2,2,2,2,0,2,2,3,0,0,1,9,2,0,2
22051,2202,2,1,1,2,1,2,0,5,0,2,2,10,3,0,2
22052,2436,1,2,1,2,0,1,0,9,1,0,4,5,1,0,0
22053,2085,1,1,1,1,1,1,0,10,2,2,2,2,0,0,1
22054,2061,2,2,1,2,0,2,1,3,0,0,0,11,3,0,3
22055,2253,2,2,2,2,2,2,2,3,0,0,2,9,2,1,3
22056,1702,2,1,2,2,2,2,2,1,0,0,1,11,3,1,2
22057,1446,1,1,1,1,1,1,0,9,1,1,2,2,0,0,0
22058,1559,1,1,1,0,1,1,1,5,0,1,2,3,0,0,0
22059,2307,2,2,1,2,2,1,2,7,1,0,2,10,2,2,2
22060,1912,2,1,1,2,1,2,2,1,0,1,1,8,1,0,2
22061,2143,1,1,2,1,0,1,2,9,2,0,3,2,0,0,0
22062,1214,1,1,1,1,0,1,1,11,3,0,2,0,0,0,0
22063,1732,1,1,1,1,0,1,1,11,2,0,2,2,0,0,1
22064,202,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22065,1902,1,2,1,1,0,1,0,7,1,0,2,4,0,0,1
22066,1478,1,1,1,1,1,1,1,10,3,1,2,0,0,0,0
22067,1997,1,1,2,2,2,2,0,7,1,0,1,6,1,1,1
22068,1810,1,2,1,1,0,2,1,11,3,0,2,3,0,0,1
22069,1690,2,1,2,2,0,2,0,1,0,0,0,11,3,0,1
22070,1993,2,1,2,0,0,1,2,2,0,0,2,4,0,0,0
22071,1560,1,2,1,1,1,1,0,10,2,1,2,1,0,0,0
22072,1679,2,2,1,2,2,2,1,4,0,0,0,4,1,1,3
22073,1869,1,2,2,1,1,2,1,10,2,1,0,3,0,0,3
22074,1651,1,2,2,1,1,1,1,11,3,1,3,2,0,0,0
22075,2482,2,1,1,2,2,1,1,6,0,0,2,9,3,1,2
22076,2439,2,2,2,1,1,1,0,6,1,1,1,10,2,0,2
22077,1542,1,2,1,1,1,1,0,7,1,1,3,3,0,0,0
22078,1954,2,2,2,2,2,1,1,3,0,0,1,9,1,1,2
22079,2355,2,1,1,1,1,1,0,8,2,2,5,8,1,0,0
22080,1465,2,2,2,2,2,2,2,0,0,0,0,11,3,1,2
22081,2086,1,1,1,1,1,1,0,11,4,2,1,3,0,0,1
22082,2491,2,2,2,1,1,2,1,7,1,1,1,10,2,1,4
22083,1782,2,2,1,2,2,2,2,3,0,0,0,8,2,1,3
22084,2298,2,2,2,2,1,2,1,7,1,1,1,11,4,0,4
22085,1920,2,2,2,2,2,2,2,2,0,0,0,11,5,2,2
22086,1681,1,1,1,1,0,2,0,11,3,0,1,0,0,0,1
22087,2573,1,1,1,2,2,1,0,9,1,0,2,7,2,2,2
22088,1743,1,2,2,1,0,2,2,11,2,0,1,3,0,0,1
22089,1885,1,1,1,1,1,1,0,11,3,1,2,1,0,0,0
22090,1635,1,2,1,1,0,1,0,10,2,0,3,1,0,0,0
22091,1885,2,1,2,2,2,1,0,4,0,0,2,9,2,1,1
22092,2031,2,2,1,2,0,1,1,4,0,0,3,10,2,0,1
22093,2269,1,2,1,1,1,1,0,11,2,1,4,2,0,0,0
22094,1448,2,2,2,2,0,2,0,0,0,0,0,7,1,0,2
22095,2548,2,1,2,1,2,1,2,7,3,0,2,9,2,1,3
22096,2314,1,1,2,1,1,1,0,11,4,2,2,3,0,0,2
22097,1121,1,2,1,0,0,1,0,4,0,0,1,0,0,0,0
22098,2270,1,1,2,1,1,2,1,7,1,1,1,3,0,0,3
22099,1984,1,1,1,1,1,1,0,10,3,1,3,1,0,0,0
22100,1578,1,1,1,1,2,2,2,9,2,0,1,4,0,1,1
22101,1789,2,2,2,0,2,1,0,0,0,0,1,4,0,1,1
22102,1611,2,1,2,2,0,2,2,0,0,0,0,11,2,0,2
22103,2348,1,2,2,2,2,1,2,10,2,1,2,6,1,1,2
22104,1740,2,2,2,2,2,2,2,0,0,0,0,9,1,1,3
22105,1842,2,2,1,2,2,2,2,5,0,0,0,8,1,2,4
22106,1729,2,1,1,2,2,1,0,5,0,0,2,8,2,1,1
22107,1929,1,2,2,1,2,2,0,11,3,0,0,5,0,1,2
22108,1659,1,2,1,1,0,1,0,9,1,0,3,1,0,0,0
22109,1567,2,1,2,2,0,2,2,1,0,0,1,9,2,0,2
22110,2421,1,1,1,1,1,1,2,10,1,1,3,4,0,0,1
22111,1821,1,2,2,1,1,2,0,8,1,1,0,3,0,0,2
22112,2146,2,2,2,2,2,1,0,4,0,0,2,11,3,1,2
22113,1868,1,1,1,0,0,2,0,8,0,0,2,3,0,0,1
22114,2340,2,1,2,2,0,2,0,5,0,0,1,10,2,0,2
22115,2296,1,1,1,1,1,1,0,10,1,1,4,3,0,0,0
22116,2161,1,2,2,1,1,2,1,10,2,2,3,5,0,0,1
22117,1266,1,1,1,0,0,0,2,4,0,0,0,5,0,0,0
22118,1541,1,1,1,1,1,1,1,10,2,1,1,0,0,0,0
22119,1591,2,2,2,2,0,2,1,3,0,0,0,7,1,0,2
22120,1662,1,2,1,1,0,1,2,11,3,0,2,1,0,0,0
22121,2092,2,2,2,2,2,2,0,1,0,0,0,8,1,1,4
22122,1662,2,1,2,2,2,1,0,1,0,0,1,7,1,1,0
22123,2032,1,1,2,1,1,1,1,11,2,1,2,1,0,0,1
22124,2385,1,1,1,2,1,1,0,11,3,2,5,5,1,0,0
22125,1172,1,1,1,0,0,1,1,4,0,0,2,1,0,0,0
22126,1800,1,2,1,1,0,1,0,9,2,0,2,1,0,0,0
22127,2764,1,1,1,1,2,2,0,9,3,0,2,7,1,1,3
22128,1879,1,2,2,1,0,1,0,7,1,0,3,3,0,0,1
22129,1723,2,2,2,2,2,2,2,4,0,0,0,8,1,1,3
22130,2142,1,1,2,1,1,2,1,10,1,1,3,8,0,0,1
22131,1430,1,1,1,1,1,1,0,9,2,1,2,0,0,0,0
22132,2109,1,2,1,1,1,1,1,11,4,1,4,1,0,0,0
22133,2467,2,2,2,2,0,2,0,2,0,0,1,10,2,0,3
22134,2420,1,1,2,1,1,1,0,11,5,3,5,3,0,0,0
22135,2729,2,2,1,1,1,1,0,9,3,2,2,5,1,0,1
22136,1493,1,1,1,1,1,1,1,11,2,1,2,0,0,0,0
22137,2486,2,2,2,2,2,1,1,4,0,1,3,9,3,1,2
22138,2447,2,1,2,1,2,2,0,5,1,1,1,9,1,1,4
22139,1224,2,2,2,2,0,2,0,0,0,0,0,10,2,0,1
22140,2027,2,1,2,2,2,2,0,0,0,0,2,11,2,1,1
22141,1828,1,1,2,1,1,2,2,9,1,1,1,5,0,0,2
22142,2120,1,2,2,1,1,2,0,11,3,1,1,5,0,0,3
22143,1934,1,2,2,1,1,1,1,8,2,2,4,2,0,0,0
22144,2310,1,1,1,1,1,1,0,10,2,1,2,6,0,0,1
22145,2626,2,2,2,1,1,1,1,10,3,2,2,10,3,0,2
22146,1369,1,1,1,1,0,1,1,10,1,0,2,1,0,0,0
22147,1743,1,2,1,1,1,1,1,10,3,1,2,1,0,0,0
22148,2243,2,1,1,2,2,2,0,5,0,0,0,7,2,2,4
22149,1248,1,2,1,1,0,1,1,11,3,0,2,0,0,0,0
22150,1945,2,2,2,2,2,1,0,3,0,0,1,9,2,1,2
22151,3052,2,1,1,1,1,1,0,10,4,1,3,10,2,1,2
22152,199,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22153,1961,2,2,2,1,2,1,0,5,1,0,3,10,1,1,0
22154,1277,1,1,2,1,0,0,1,6,1,0,0,2,0,0,0
22155,2295,1,1,1,1,1,1,0,8,1,1,3,2,0,0,0
22156,1931,1,2,1,1,0,1,1,8,1,0,2,3,0,0,0
22157,2323,2,1,1,2,0,2,0,3,0,0,0,11,2,0,3
22158,2239,2,1,2,2,0,2,0,4,0,0,0,11,5,0,3
22159,2146,2,2,2,2,0,1,0,2,0,0,1,9,1,0,1
22160,919,2,2,2,0,0,2,0,0,0,0,0,2,0,0,1
22161,1731,1,1,1,1,0,2,0,7,1,0,1,3,0,0,1
22162,3292,2,2,1,2,1,1,0,9,3,1,4,11,4,0,0
22163,196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22164,2179,1,1,2,1,1,1,0,7,2,1,4,5,0,0,0
22165,1517,2,1,2,2,2,2,2,1,0,0,0,10,2,1,3
22166,1629,1,2,1,1,1,1,1,10,2,1,3,0,0,0,0
22167,2522,2,2,2,2,2,2,2,6,1,0,0,10,2,2,4
22168,1680,1,1,1,1,0,2,1,10,1,0,2,4,1,0,1
22169,1556,1,2,1,0,0,1,0,5,0,0,3,0,0,0,0
22170,1811,2,2,2,2,2,2,1,2,0,0,0,11,5,2,3
22171,1834,1,2,1,1,1,1,1,9,1,1,3,0,0,0,0
22172,2002,2,2,2,1,1,2,1,4,1,1,1,9,2,0,2
22173,1237,2,2,2,0,0,2,2,0,0,0,0,5,0,0,2
22174,1405,1,2,2,1,1,1,0,5,2,1,2,1,0,0,0
22175,1994,1,1,2,1,1,2,2,7,1,2,1,5,0,0,2
22176,2496,2,2,2,2,2,2,0,4,0,0,1,7,1,1,2
22177,1995,2,2,2,2,2,2,0,1,0,0,1,10,3,1,2
22178,1755,1,2,1,1,1,1,0,11,3,1,2,0,0,0,1
22179,1933,2,2,1,2,2,2,2,3,0,0,1,11,3,2,2
22180,1776,2,2,2,2,2,2,2,0,0,0,0,9,2,1,2
22181,1219,2,2,1,0,0,2,0,2,0,0,0,1,0,0,2
22182,1118,1,2,1,1,0,1,1,8,2,0,2,0,0,0,0
22183,1599,2,2,2,2,0,2,2,0,0,0,0,11,3,0,3
22184,2246,2,2,2,2,2,2,0,2,0,0,1,7,1,2,3
22185,1924,1,1,2,1,0,2,1,7,1,0,1,3,0,0,2
22186,2401,1,1,1,1,2,1,0,9,3,0,2,3,0,1,1
22187,1785,1,2,1,1,1,1,0,10,4,1,3,1,0,0,0
22188,1361,2,2,2,0,0,2,2,2,0,0,1,6,0,0,1
22189,1823,2,2,1,2,2,1,1,4,0,0,2,8,1,1,1
22190,1354,2,1,2,0,0,2,0,0,0,0,0,4,0,0,2
22191,2055,2,2,1,2,2,1,2,4,0,0,2,10,2,1,1
22192,2074,2,2,2,1,2,1,1,7,1,0,2,7,1,1,2
22193,1709,1,1,1,1,1,1,1,9,2,1,2,2,0,0,0
22194,1640,1,1,1,1,0,1,0,11,3,0,2,0,0,0,0
22195,2186,2,1,1,1,2,2,0,6,1,0,2,8,1,1,2
22196,1211,1,1,1,0,0,1,1,7,0,0,2,0,0,0,0
22197,1639,2,2,2,2,0,2,2,0,0,0,0,11,4,0,1
22198,2134,2,1,1,2,0,2,0,4,0,0,1,8,1,0,3
22199,1940,1,2,1,1,1,2,1,10,2,1,1,2,0,0,2
22200,2141,1,2,2,1,1,2,0,11,3,1,3,1,0,0,1
22201,1763,1,2,2,1,1,1,1,7,1,1,2,3,0,0,1
22202,1480,1,2,1,0,0,1,1,6,0,0,2,0,0,0,0
22203,1458,1,2,1,1,1,1,1,7,1,1,2,2,0,0,0
22204,2082,2,1,1,2,2,1,0,3,0,0,1,8,1,1,2
22205,1583,1,2,1,1,0,2,2,11,2,0,1,3,0,0,1
22206,2319,2,2,2,2,0,1,0,3,0,0,1,11,3,0,3
22207,1464,1,1,1,0,0,1,0,3,0,0,1,0,0,0,0
22208,2027,2,1,2,2,2,1,0,3,0,0,1,8,1,1,1
22209,1807,1,1,1,1,1,1,1,11,3,1,2,3,0,0,1
22210,1394,2,2,2,2,0,2,0,1,0,0,0,11,3,0,2
22211,1738,2,1,2,2,0,2,0,1,0,0,0,10,2,0,3
22212,1484,1,1,1,1,0,2,0,11,2,0,1,0,0,0,1
22213,1935,1,1,1,1,0,1,0,11,2,0,2,3,0,0,1
22214,1871,2,2,2,2,0,2,0,0,0,0,0,11,3,0,2
22215,1493,2,2,2,2,0,2,0,1,0,0,0,10,2,0,1
22216,1709,2,1,2,2,2,2,2,3,0,0,0,11,4,1,3
22217,1844,2,2,2,0,0,1,2,1,0,0,1,7,0,0,1
22218,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22219,2083,1,2,2,0,1,2,0,6,0,1,2,4,0,0,1
22220,2751,2,2,2,1,2,1,2,8,5,0,3,8,2,2,1
22221,2052,2,2,2,2,2,2,0,0,0,0,2,10,2,1,2
22222,2834,1,1,2,2,2,2,0,9,1,0,2,7,1,3,3
22223,1755,1,2,2,1,0,1,1,9,2,0,3,3,0,0,0
22224,1612,2,2,2,0,0,1,0,3,0,0,3,5,0,0,0
22225,1476,2,1,2,2,2,1,2,1,0,0,1,7,1,1,2
22226,2752,2,2,1,1,2,1,0,8,1,0,3,10,2,2,2
22227,1505,2,2,2,2,2,2,2,1,0,0,0,7,2,1,2
22228,2313,1,2,2,1,0,1,0,7,2,0,1,7,0,0,2
22229,2366,1,2,1,1,0,1,0,10,3,0,3,2,0,0,0
22230,2490,1,2,1,1,1,1,0,11,5,1,3,3,0,0,0
22231,2007,1,1,1,1,0,2,0,7,2,0,1,4,0,0,2
22232,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22233,2426,2,1,1,2,2,2,2,3,0,0,2,6,1,1,3
22234,2188,2,1,1,2,1,1,1,9,2,2,3,9,2,0,1
22235,1989,2,1,2,2,1,2,0,2,0,1,0,11,3,0,4
22236,1218,1,1,1,1,0,1,1,10,1,0,2,0,0,0,0
22237,1633,2,1,2,2,2,2,2,2,0,0,0,11,3,1,2
22238,1878,1,2,1,1,0,2,0,8,2,0,1,1,0,0,1
22239,2479,2,2,2,2,2,1,0,7,2,0,1,11,5,1,2
22240,1251,2,1,2,0,0,1,0,0,0,0,1,6,0,0,1
22241,1403,1,2,2,1,0,2,2,6,1,0,1,3,0,0,1
22242,1926,2,2,1,2,2,1,0,4,0,0,3,10,2,1,0
22243,1897,1,1,1,1,1,2,2,11,4,1,2,0,0,0,1
22244,2377,1,1,1,1,1,1,0,10,2,1,2,0,0,0,1
22245,1777,1,2,1,1,1,1,1,8,2,1,2,2,0,0,0
22246,1731,1,1,1,1,1,2,0,7,1,1,1,2,0,0,1
22247,2519,2,2,2,1,2,2,1,7,1,0,1,10,2,2,3
22248,1390,2,2,2,2,0,2,2,1,0,0,0,10,2,0,2
22249,1819,2,1,1,2,2,2,0,2,0,0,0,9,1,1,3
22250,1218,2,2,2,0,0,2,0,0,0,0,0,6,0,0,1
22251,1331,1,1,1,0,0,1,0,8,0,0,2,1,0,0,0
22252,1959,2,2,2,2,0,2,0,0,0,0,0,9,2,0,3
22253,2054,2,1,2,2,2,1,2,3,0,0,1,11,4,1,2
22254,2531,2,1,2,2,0,1,0,2,0,0,3,11,3,0,2
22255,1666,1,2,1,1,0,1,2,8,1,0,2,0,0,0,0
22256,2513,1,1,2,1,1,1,0,9,2,1,3,6,0,0,1
22257,1634,2,2,2,2,2,1,2,1,0,0,1,11,3,1,2
22258,2164,1,1,1,1,0,1,1,11,4,0,2,3,0,0,2
22259,1689,1,1,1,1,2,2,0,10,2,0,0,3,0,1,2
22260,2212,2,2,2,2,2,1,0,5,0,0,1,10,3,1,3
22261,3104,2,1,1,1,1,1,0,8,2,1,3,11,3,0,1
22262,1655,1,2,2,1,1,2,2,8,3,1,1,2,0,0,1
22263,1436,2,2,2,2,0,1,0,0,0,0,1,8,2,0,1
22264,2112,2,2,1,2,1,1,1,5,0,1,3,9,2,0,0
22265,1826,1,2,1,1,0,2,0,11,2,0,0,1,0,0,1
22266,2696,1,1,2,2,2,2,0,9,1,0,2,9,3,3,3
22267,2670,1,2,2,2,1,1,0,8,1,1,4,7,1,0,1
22268,1702,1,1,1,1,0,1,1,10,3,0,3,0,0,0,0
22269,1408,2,2,2,2,2,2,2,1,0,0,0,9,2,1,2
22270,196,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22271,1833,1,2,1,1,0,1,2,9,1,0,3,3,0,0,0
22272,1904,2,2,2,2,0,2,0,4,0,0,1,7,1,0,2
22273,2079,2,1,2,2,2,1,0,1,0,0,1,11,5,1,2
22274,1618,2,2,2,2,1,2,2,1,0,1,0,11,3,0,2
22275,978,2,2,2,0,0,2,0,1,0,0,0,3,0,0,1
22276,2571,1,2,2,1,2,2,0,10,4,1,2,7,0,1,1
22277,1398,2,2,2,0,2,2,2,2,0,0,0,6,0,1,3
22278,1551,2,2,2,2,0,2,0,3,0,0,0,10,3,0,2
22279,1342,1,2,1,1,1,1,1,7,1,1,2,2,0,0,0
22280,1598,2,1,2,2,2,2,0,0,0,0,0,7,1,1,3
22281,1842,1,1,2,1,2,1,2,8,1,0,2,2,0,1,0
22282,2304,1,2,1,1,1,1,2,8,1,2,3,3,0,0,1
22283,1335,1,1,1,0,1,1,1,7,0,1,1,0,0,0,0
22284,1320,1,1,1,0,0,2,0,5,0,0,0,0,0,0,1
22285,1624,1,2,2,1,0,2,0,9,3,0,1,1,0,0,1
22286,973,2,2,2,2,0,2,0,0,0,0,0,4,1,0,1
22287,2035,1,2,1,1,1,1,0,8,1,1,4,2,0,0,0
22288,922,2,2,2,0,0,2,0,0,0,0,0,5,0,0,1
22289,2029,2,1,2,2,2,2,0,4,0,0,0,9,2,1,1
22290,1460,2,2,2,2,0,2,2,0,0,0,1,10,3,0,2
22291,1494,2,1,2,2,2,1,2,2,0,0,2,8,1,1,0
22292,2131,1,2,2,1,1,1,0,9,2,1,3,3,0,0,0
22293,1849,2,2,2,2,0,1,2,2,0,0,2,8,2,0,1
22294,2043,1,1,1,1,1,1,1,10,2,1,4,2,0,1,0
22295,1661,2,1,2,0,2,2,2,2,0,0,0,6,0,1,2
22296,2279,1,2,2,1,1,2,0,8,2,1,2,5,0,0,2
22297,2057,2,2,2,2,2,2,2,4,0,0,2,9,2,1,2
22298,1532,2,1,2,2,2,1,1,2,0,0,2,9,2,1,1
22299,1428,2,2,2,2,0,2,2,0,0,0,0,11,2,0,2
22300,1663,2,1,2,2,2,1,1,3,0,0,1,6,1,1,2
22301,2347,2,1,1,2,2,1,0,4,0,0,2,9,1,2,2
22302,2055,2,2,2,2,2,1,2,3,0,0,2,9,2,2,3
22303,1884,2,2,2,2,2,1,2,3,0,0,2,9,1,1,1
22304,1239,2,2,2,2,0,1,2,0,0,0,1,9,2,0,1
22305,2331,1,2,1,1,0,2,0,10,2,0,3,4,0,0,1
22306,2662,2,2,1,1,2,2,1,7,1,0,3,9,1,1,2
22307,2565,1,1,1,2,2,1,1,9,1,0,3,7,1,1,1
22308,1724,1,2,2,1,0,2,0,10,2,0,0,3,0,0,2
22309,2654,2,1,2,2,2,1,0,1,0,0,1,10,2,1,3
22310,970,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1
22311,1698,1,1,1,1,1,2,2,10,2,1,2,3,0,0,1
22312,1839,2,2,2,2,2,1,0,1,0,0,1,10,2,1,2
22313,1253,1,1,1,0,0,1,1,4,0,0,1,0,0,0,0
22314,2647,1,2,2,2,1,2,0,8,1,1,3,6,1,0,1
22315,2193,2,1,2,2,0,2,1,5,0,0,3,7,2,0,1
22316,1935,2,2,2,2,2,2,2,1,0,0,0,10,3,1,3
22317,2387,1,1,1,1,1,1,0,10,1,1,3,2,0,0,1
22318,1808,2,2,1,2,1,1,0,3,0,1,1,11,2,0,2
22319,2031,2,1,1,2,2,2,0,6,0,0,0,9,1,1,2
22320,1580,2,2,2,2,0,2,0,1,0,0,0,6,1,0,3
22321,1436,1,2,2,1,0,1,0,5,1,0,2,1,0,0,0
22322,1984,1,2,1,1,2,2,0,11,5,0,2,0,0,1,2
22323,2280,1,2,2,1,2,2,0,11,3,1,2,5,0,1,1
22324,2651,1,2,1,1,1,1,0,10,3,1,2,3,0,0,1
22325,2018,1,2,2,1,1,1,2,10,3,2,2,3,0,0,2
22326,1329,1,1,1,0,0,2,0,4,0,0,0,2,0,0,1
22327,1907,1,1,1,1,1,1,1,11,3,1,4,0,0,0,1
22328,3186,2,2,1,2,1,1,0,6,0,3,3,8,1,0,2
22329,1170,2,2,2,2,0,2,2,0,0,0,0,8,2,0,2
22330,1954,2,1,2,2,2,2,1,2,0,0,1,11,2,1,2
22331,1665,2,2,2,2,2,1,2,2,0,0,2,7,1,1,1
22332,2227,2,2,1,2,2,2,0,5,0,0,2,10,3,2,2
22333,1961,2,2,2,2,0,1,0,1,0,0,1,10,2,0,2
22334,1512,2,2,2,2,0,2,0,1,0,0,0,10,2,0,2
22335,1320,1,1,1,1,0,1,1,10,1,0,1,0,0,0,0
22336,1669,1,1,1,1,0,1,2,5,1,0,2,2,0,0,1
22337,2653,2,1,1,1,2,1,1,6,1,0,3,8,1,2,1
22338,2329,2,1,2,2,0,1,1,5,0,0,3,7,1,0,1
22339,1764,2,1,2,2,2,2,0,2,0,0,1,7,1,1,2
